limiar,vp,vn,fp,fn,acuracia,precisao,recall,f1,conjunto,modo,versao
0.5700000000000001,614,3170,375,41,0.900952380952381,0.6208291203235592,0.9374045801526718,0.7469586374695864,teste,rotulado,v1
0.58,613,3183,362,42,0.9038095238095238,0.6287179487179487,0.9358778625954198,0.7521472392638037,teste,rotulado,v1
0.59,609,3196,349,46,0.905952380952381,0.6356993736951984,0.9297709923664123,0.755114693118413,teste,rotulado,v1
0.6,606,3207,338,49,0.9078571428571428,0.6419491525423728,0.9251908396946565,0.7579737335834896,teste,rotulado,v1
0.61,605,3224,321,50,0.9116666666666666,0.6533477321814255,0.9236641221374046,0.7653383934218849,teste,rotulado,v1
0.62,602,3237,308,53,0.914047619047619,0.6615384615384615,0.9190839694656489,0.7693290734824281,teste,rotulado,v1
0.63,600,3249,296,55,0.9164285714285715,0.6696428571428571,0.916030534351145,0.7736943907156673,teste,rotulado,v1
0.64,598,3261,284,57,0.9188095238095239,0.6780045351473923,0.9129770992366413,0.7781392322706572,teste,rotulado,v1
0.65,598,3268,277,57,0.9204761904761904,0.6834285714285714,0.9129770992366413,0.7816993464052288,teste,rotulado,v1
0.66,597,3276,269,58,0.9221428571428572,0.6893764434180139,0.9114503816793893,0.7850098619329389,teste,rotulado,v1
0.67,595,3280,265,60,0.9226190476190477,0.6918604651162791,0.9083969465648855,0.7854785478547854,teste,rotulado,v1
0.68,589,3283,262,66,0.9219047619047619,0.6921269095182139,0.899236641221374,0.7822045152722443,teste,rotulado,v1
0.6900000000000001,588,3291,254,67,0.9235714285714286,0.6983372921615202,0.8977099236641222,0.7855711422845691,teste,rotulado,v1
0.7000000000000001,585,3297,248,70,0.9242857142857143,0.7022809123649459,0.8931297709923665,0.7862903225806451,teste,rotulado,v1
0.71,585,3306,239,70,0.9264285714285714,0.7099514563106796,0.8931297709923665,0.7910750507099391,teste,rotulado,v1
0.72,583,3313,232,72,0.9276190476190476,0.7153374233128834,0.8900763358778626,0.7931972789115647,teste,rotulado,v1
0.73,582,3321,224,73,0.9292857142857143,0.7220843672456576,0.8885496183206106,0.7967145790554415,teste,rotulado,v1
0.74,580,3334,211,75,0.9319047619047619,0.7332490518331226,0.8854961832061069,0.8022130013831259,teste,rotulado,v1
0.75,577,3348,197,78,0.9345238095238095,0.7454780361757106,0.8809160305343512,0.8075577326801959,teste,rotulado,v1
0.76,573,3354,191,82,0.935,0.75,0.8748091603053435,0.8076109936575053,teste,rotulado,v1
0.77,559,3367,178,96,0.9347619047619048,0.7584803256445047,0.8534351145038168,0.8031609195402298,teste,rotulado,v1
0.78,548,3377,168,107,0.9345238095238095,0.7653631284916201,0.8366412213740458,0.799416484318016,teste,rotulado,v1
0.79,528,3384,161,127,0.9314285714285714,0.7663280116110305,0.8061068702290076,0.7857142857142857,teste,rotulado,v1
0.8,494,3389,156,161,0.9245238095238095,0.76,0.7541984732824427,0.757088122605364,teste,rotulado,v1
0.81,476,3411,134,179,0.9254761904761905,0.780327868852459,0.7267175572519083,0.7525691699604743,teste,rotulado,v1
0.8200000000000001,448,3433,112,207,0.924047619047619,0.8,0.683969465648855,0.7374485596707819,teste,rotulado,v1
0.8300000000000001,431,3473,72,224,0.9295238095238095,0.856858846918489,0.6580152671755726,0.7443868739205527,teste,rotulado,v1
0.84,418,3504,41,237,0.9338095238095238,0.9106753812636166,0.6381679389312978,0.7504488330341114,teste,rotulado,v1
0.85,401,3516,29,254,0.9326190476190476,0.9325581395348838,0.6122137404580152,0.7391705069124423,teste,rotulado,v1
0.86,385,3521,24,270,0.93,0.941320293398533,0.5877862595419847,0.7236842105263158,teste,rotulado,v1
0.87,367,3522,23,288,0.925952380952381,0.941025641025641,0.5603053435114503,0.7023923444976077,teste,rotulado,v1
0.88,352,3524,21,303,0.9228571428571428,0.9436997319034852,0.5374045801526718,0.6848249027237354,teste,rotulado,v1
0.89,302,3528,17,353,0.9119047619047619,0.9467084639498433,0.46106870229007635,0.6201232032854209,teste,rotulado,v1
0.9,276,3529,16,379,0.905952380952381,0.9452054794520548,0.4213740458015267,0.5828933474128828,teste,rotulado,v1
0.91,244,3533,12,411,0.8992857142857142,0.953125,0.37251908396946565,0.535675082327113,teste,rotulado,v1
0.92,186,3540,5,469,0.8871428571428571,0.9738219895287958,0.28396946564885495,0.4397163120567376,teste,rotulado,v1
0.93,151,3545,0,504,0.88,1.0,0.23053435114503817,0.3746898263027295,teste,rotulado,v1
0.9400000000000001,91,3545,0,564,0.8657142857142858,1.0,0.13893129770992366,0.24396782841823056,teste,rotulado,v1
0.9500000000000001,45,3545,0,610,0.8547619047619047,1.0,0.06870229007633588,0.12857142857142856,teste,rotulado,v1
0.96,25,3545,0,630,0.85,1.0,0.03816793893129771,0.07352941176470588,teste,rotulado,v1
0.97,18,3545,0,637,0.8483333333333334,1.0,0.02748091603053435,0.05349182763744428,teste,rotulado,v1
0.98,6,3545,0,649,0.8454761904761905,1.0,0.00916030534351145,0.018154311649016642,teste,rotulado,v1
0.99,0,3545,0,655,0.844047619047619,0.0,0.0,0.0,teste,rotulado,v1
1.0,0,3545,0,655,0.844047619047619,0.0,0.0,0.0,teste,rotulado,v1
0.0,655,0,3545,0,0.15595238095238095,0.15595238095238095,1.0,0.2698249227600412,teste,rotulado,v2
0.01,645,1352,2193,10,0.4754761904761905,0.22727272727272727,0.9847328244274809,0.3693100486687661,teste,rotulado,v2
0.02,635,1641,1904,20,0.5419047619047619,0.2500984639621898,0.9694656488549618,0.3976205385097057,teste,rotulado,v2
0.03,630,1814,1731,25,0.5819047619047619,0.2668360864040661,0.9618320610687023,0.4177718832891247,teste,rotulado,v2
0.04,626,1989,1556,29,0.6226190476190476,0.28689275893675525,0.9557251908396946,0.44131124427211843,teste,rotulado,v2
0.05,626,2101,1444,29,0.6492857142857142,0.30241545893719807,0.9557251908396946,0.4594495412844037,teste,rotulado,v2
0.06,626,2167,1378,29,0.665,0.312375249500998,0.9557251908396946,0.47085370440015045,teste,rotulado,v2
0.07,625,2235,1310,30,0.680952380952381,0.32299741602067183,0.9541984732824428,0.4826254826254826,teste,rotulado,v2
0.08,625,2298,1247,30,0.695952380952381,0.33386752136752135,0.9541984732824428,0.4946576968737634,teste,rotulado,v2
0.09,625,2357,1188,30,0.71,0.34473248758963043,0.9541984732824428,0.506482982171799,teste,rotulado,v2
0.1,625,2419,1126,30,0.7247619047619047,0.35693889206167906,0.9541984732824428,0.5195344970906068,teste,rotulado,v2
0.11,625,2463,1082,30,0.7352380952380952,0.3661394258933802,0.9541984732824428,0.529212531752752,teste,rotulado,v2
0.12,625,2518,1027,30,0.7483333333333333,0.37832929782082325,0.9541984732824428,0.541829215431296,teste,rotulado,v2
0.13,625,2554,991,30,0.7569047619047619,0.38675742574257427,0.9541984732824428,0.5504183179216204,teste,rotulado,v2
0.14,624,2580,965,31,0.7628571428571429,0.39269981120201386,0.9526717557251908,0.5561497326203209,teste,rotulado,v2
0.15,624,2608,937,31,0.7695238095238095,0.3997437540038437,0.9526717557251908,0.5631768953068592,teste,rotulado,v2
0.16,623,2639,906,32,0.7766666666666666,0.40745585349901897,0.9511450381679389,0.5705128205128205,teste,rotulado,v2
0.17,621,2658,887,34,0.7807142857142857,0.41180371352785144,0.9480916030534351,0.5742024965325936,teste,rotulado,v2
0.18,621,2676,869,34,0.785,0.4167785234899329,0.9480916030534351,0.579020979020979,teste,rotulado,v2
0.19,619,2699,846,36,0.79,0.4225255972696246,0.9450381679389313,0.5839622641509434,teste,rotulado,v2
0.2,617,2733,812,38,0.7976190476190477,0.43177046885934217,0.9419847328244275,0.5921305182341651,teste,rotulado,v2
0.21,616,2762,783,39,0.8042857142857143,0.4403145103645461,0.9404580152671755,0.5998052580331061,teste,rotulado,v2
0.22,615,2782,763,40,0.8088095238095238,0.4462989840348331,0.9389312977099237,0.6050172159370388,teste,rotulado,v2
0.23,612,2804,741,43,0.8133333333333334,0.4523281596452328,0.934351145038168,0.6095617529880478,teste,rotulado,v2
0.24,611,2823,722,44,0.8176190476190476,0.45836459114778694,0.932824427480916,0.6146881287726358,teste,rotulado,v2
0.25,609,2835,710,46,0.82,0.46171341925701287,0.9297709923664123,0.6170212765957447,teste,rotulado,v2
0.26,608,2855,690,47,0.8245238095238095,0.46841294298921415,0.9282442748091603,0.6226318484383001,teste,rotulado,v2
0.27,608,2884,661,47,0.8314285714285714,0.4791174152876281,0.9282442748091603,0.632016632016632,teste,rotulado,v2
0.28,608,2906,639,47,0.8366666666666667,0.48757016840417,0.9282442748091603,0.6393270241850684,teste,rotulado,v2
0.29,606,2935,610,49,0.8430952380952381,0.49835526315789475,0.9251908396946565,0.6477819347942276,teste,rotulado,v2
0.3,602,2962,583,53,0.8485714285714285,0.5080168776371308,0.9190839694656489,0.6543478260869565,teste,rotulado,v2
0.31,601,2988,557,54,0.8545238095238096,0.5189982728842832,0.917557251908397,0.6629895201323773,teste,rotulado,v2
0.32,600,3009,536,55,0.8592857142857143,0.528169014084507,0.916030534351145,0.6700167504187605,teste,rotulado,v2
0.33,600,3035,510,55,0.8654761904761905,0.5405405405405406,0.916030534351145,0.6798866855524079,teste,rotulado,v2
0.34,598,3063,482,57,0.8716666666666667,0.5537037037037037,0.9129770992366413,0.6893371757925072,teste,rotulado,v2
0.35000000000000003,595,3086,459,60,0.8764285714285714,0.5645161290322581,0.9083969465648855,0.6963136337039204,teste,rotulado,v2
0.36,595,3105,440,60,0.8809523809523809,0.5748792270531401,0.9083969465648855,0.7041420118343196,teste,rotulado,v2
0.37,593,3129,416,62,0.8861904761904762,0.5877106045589693,0.9053435114503817,0.7127403846153846,teste,rotulado,v2
0.38,589,3146,399,66,0.8892857142857142,0.5961538461538461,0.899236641221374,0.7169811320754716,teste,rotulado,v2
0.39,583,3170,375,72,0.8935714285714286,0.6085594989561587,0.8900763358778626,0.7228766274023558,teste,rotulado,v2
0.4,579,3195,350,76,0.8985714285714286,0.6232508073196986,0.8839694656488549,0.7310606060606061,teste,rotulado,v2
0.41000000000000003,573,3218,327,82,0.9026190476190477,0.6366666666666667,0.8748091603053435,0.7369774919614148,teste,rotulado,v2
0.42,571,3238,307,84,0.9069047619047619,0.6503416856492027,0.8717557251908397,0.7449445531637312,teste,rotulado,v2
0.43,565,3256,289,90,0.9097619047619048,0.6615925058548009,0.8625954198473282,0.7488402915838304,teste,rotulado,v2
0.44,560,3279,266,95,0.914047619047619,0.6779661016949152,0.8549618320610687,0.7562457798784605,teste,rotulado,v2
0.45,555,3289,256,100,0.9152380952380952,0.6843403205918619,0.8473282442748091,0.757162346521146,teste,rotulado,v2
0.46,549,3308,237,106,0.9183333333333333,0.6984732824427481,0.8381679389312977,0.761970853573907,teste,rotulado,v2
0.47000000000000003,543,3317,228,112,0.919047619047619,0.7042801556420234,0.8290076335877863,0.761570827489481,teste,rotulado,v2
0.48,542,3323,222,113,0.9202380952380952,0.7094240837696335,0.8274809160305343,0.7639182522903453,teste,rotulado,v2
0.49,538,3328,217,117,0.9204761904761904,0.7125827814569536,0.8213740458015267,0.7631205673758865,teste,rotulado,v2
0.5,533,3334,211,122,0.9207142857142857,0.7163978494623656,0.8137404580152672,0.7619728377412437,teste,rotulado,v2
0.51,529,3336,209,126,0.9202380952380952,0.7168021680216802,0.8076335877862595,0.7595118449389806,teste,rotulado,v2
0.52,528,3340,205,127,0.920952380952381,0.7203274215552524,0.8061068702290076,0.760806916426513,teste,rotulado,v2
0.53,526,3343,202,129,0.9211904761904762,0.7225274725274725,0.8030534351145038,0.7606652205350687,teste,rotulado,v2
0.54,521,3349,196,134,0.9214285714285714,0.7266387726638772,0.7954198473282442,0.7594752186588921,teste,rotulado,v2
0.55,518,3349,196,137,0.9207142857142857,0.7254901960784313,0.7908396946564885,0.7567567567567568,teste,rotulado,v2
0.56,509,3351,194,146,0.919047619047619,0.7240398293029872,0.7770992366412214,0.7496318114874816,teste,rotulado,v2
0.5700000000000001,504,3353,192,151,0.9183333333333333,0.7241379310344828,0.7694656488549618,0.7461139896373057,teste,rotulado,v2
0.58,498,3357,188,157,0.9178571428571428,0.7259475218658892,0.7603053435114504,0.7427293064876958,teste,rotulado,v2
0.59,492,3359,186,163,0.9169047619047619,0.7256637168141593,0.751145038167939,0.7381845461365342,teste,rotulado,v2
0.6,481,3362,183,174,0.915,0.7243975903614458,0.7343511450381679,0.7293404094010614,teste,rotulado,v2
0.61,472,3365,180,183,0.9135714285714286,0.7239263803680982,0.7206106870229008,0.722264728385616,teste,rotulado,v2
0.62,458,3365,180,197,0.9102380952380953,0.7178683385579937,0.6992366412213741,0.708430007733952,teste,rotulado,v2
0.63,448,3370,175,207,0.909047619047619,0.7191011235955056,0.683969465648855,0.701095461658842,teste,rotulado,v2
0.64,441,3373,172,214,0.9080952380952381,0.7194127243066885,0.6732824427480916,0.695583596214511,teste,rotulado,v2
0.65,433,3378,167,222,0.9073809523809524,0.7216666666666667,0.6610687022900763,0.6900398406374502,teste,rotulado,v2
0.66,425,3379,166,230,0.9057142857142857,0.7191201353637902,0.648854961832061,0.6821829855537721,teste,rotulado,v2
0.67,420,3385,160,235,0.905952380952381,0.7241379310344828,0.6412213740458015,0.680161943319838,teste,rotulado,v2
0.68,415,3388,157,240,0.9054761904761904,0.7255244755244755,0.6335877862595419,0.6764466177669112,teste,rotulado,v2
0.6900000000000001,408,3397,148,247,0.905952380952381,0.7338129496402878,0.6229007633587786,0.6738232865400495,teste,rotulado,v2
0.7000000000000001,398,3402,143,257,0.9047619047619048,0.7356746765249538,0.6076335877862595,0.6655518394648829,teste,rotulado,v2
0.71,384,3412,133,271,0.9038095238095238,0.7427466150870407,0.5862595419847328,0.6552901023890785,teste,rotulado,v2
0.72,367,3421,124,288,0.9019047619047619,0.7474541751527495,0.5603053435114503,0.6404886561954625,teste,rotulado,v2
0.73,357,3428,117,298,0.9011904761904762,0.7531645569620253,0.5450381679389313,0.6324180690876883,teste,rotulado,v2
0.74,347,3437,108,308,0.900952380952381,0.7626373626373626,0.5297709923664122,0.6252252252252253,teste,rotulado,v2
0.75,335,3449,96,320,0.900952380952381,0.777262180974478,0.5114503816793893,0.6169429097605893,teste,rotulado,v2
0.76,327,3467,78,328,0.9033333333333333,0.8074074074074075,0.49923664122137407,0.6169811320754717,teste,rotulado,v2
0.77,315,3494,51,340,0.9069047619047619,0.860655737704918,0.48091603053435117,0.6170421155729677,teste,rotulado,v2
0.78,303,3508,37,352,0.9073809523809524,0.8911764705882353,0.46259541984732827,0.6090452261306533,teste,rotulado,v2
0.79,287,3523,22,368,0.9071428571428571,0.9288025889967637,0.4381679389312977,0.5954356846473029,teste,rotulado,v2
0.8,278,3528,17,377,0.9061904761904762,0.9423728813559322,0.42442748091603055,0.5852631578947368,teste,rotulado,v2
0.81,260,3531,14,395,0.9026190476190477,0.948905109489051,0.3969465648854962,0.5597416576964478,teste,rotulado,v2
0.8200000000000001,243,3536,9,412,0.8997619047619048,0.9642857142857143,0.3709923664122137,0.535832414553473,teste,rotulado,v2
0.8300000000000001,221,3538,7,434,0.895,0.9692982456140351,0.3374045801526718,0.5005662514156285,teste,rotulado,v2
0.84,196,3542,3,459,0.89,0.9849246231155779,0.29923664122137406,0.45901639344262296,teste,rotulado,v2
0.85,176,3544,1,479,0.8857142857142857,0.9943502824858758,0.2687022900763359,0.4230769230769231,teste,rotulado,v2
0.86,142,3544,1,513,0.8776190476190476,0.993006993006993,0.216793893129771,0.3558897243107769,teste,rotulado,v2
0.87,127,3545,0,528,0.8742857142857143,1.0,0.19389312977099238,0.3248081841432225,teste,rotulado,v2
0.88,112,3545,0,543,0.8707142857142857,1.0,0.17099236641221374,0.2920469361147327,teste,rotulado,v2
0.89,92,3545,0,563,0.8659523809523809,1.0,0.14045801526717558,0.2463186077643909,teste,rotulado,v2
0.9,84,3545,0,571,0.8640476190476191,1.0,0.1282442748091603,0.2273342354533153,teste,rotulado,v2
0.91,72,3545,0,583,0.8611904761904762,1.0,0.1099236641221374,0.19807427785419532,teste,rotulado,v2
0.92,64,3545,0,591,0.8592857142857143,1.0,0.09770992366412214,0.1780250347705146,teste,rotulado,v2
0.93,49,3545,0,606,0.8557142857142858,1.0,0.07480916030534351,0.13920454545454544,teste,rotulado,v2
0.9400000000000001,33,3545,0,622,0.8519047619047619,1.0,0.050381679389312976,0.09593023255813954,teste,rotulado,v2
0.9500000000000001,26,3545,0,629,0.8502380952380952,1.0,0.03969465648854962,0.0763582966226138,teste,rotulado,v2
0.96,15,3545,0,640,0.8476190476190476,1.0,0.022900763358778626,0.04477611940298507,teste,rotulado,v2
0.97,6,3545,0,649,0.8454761904761905,1.0,0.00916030534351145,0.018154311649016642,teste,rotulado,v2
0.98,1,3545,0,654,0.8442857142857143,1.0,0.0015267175572519084,0.003048780487804878,teste,rotulado,v2
0.99,0,3545,0,655,0.844047619047619,0.0,0.0,0.0,teste,rotulado,v2
1.0,0,3545,0,655,0.844047619047619,0.0,0.0,0.0,teste,rotulado,v2
0.0,655,0,3545,0,0.15595238095238095,0.15595238095238095,1.0,0.2698249227600412,teste,sem_alvo,v1
0.01,634,418,3127,21,0.25047619047619046,0.16857218824780643,0.9679389312977099,0.2871376811594203,teste,sem_alvo,v1
0.02,629,640,2905,26,0.30214285714285716,0.17798528579513298,0.9603053435114504,0.3003103365958463,teste,sem_alvo,v1
0.03,627,921,2624,28,0.36857142857142855,0.1928637342356198,0.9572519083969465,0.3210445468509985,teste,sem_alvo,v1
0.04,627,1186,2359,28,0.43166666666666664,0.20997990622906898,0.9572519083969465,0.34441087613293053,teste,sem_alvo,v1
0.05,627,1357,2188,28,0.4723809523809524,0.2227353463587922,0.9572519083969465,0.36138328530259367,teste,sem_alvo,v1
0.06,626,1478,2067,29,0.5009523809523809,0.2324545116969922,0.9557251908396946,0.3739545997610514,teste,sem_alvo,v1
0.07,626,1559,1986,29,0.5202380952380953,0.23966309341500766,0.9557251908396946,0.3832262014080196,teste,sem_alvo,v1
0.08,626,1644,1901,29,0.5404761904761904,0.2477245745943807,0.9557251908396946,0.39346323067253297,teste,sem_alvo,v1
0.09,625,1713,1832,30,0.5566666666666666,0.2543752543752544,0.9541984732824428,0.40167095115681234,teste,sem_alvo,v1
0.1,625,1750,1795,30,0.5654761904761905,0.25826446280991733,0.9541984732824428,0.4065040650406504,teste,sem_alvo,v1
0.11,625,1797,1748,30,0.5766666666666667,0.2633796881584492,0.9541984732824428,0.4128137384412153,teste,sem_alvo,v1
0.12,625,1839,1706,30,0.5866666666666667,0.2681252681252681,0.9541984732824428,0.4186202277294039,teste,sem_alvo,v1
0.13,625,1870,1675,30,0.594047619047619,0.2717391304347826,0.9541984732824428,0.4230118443316413,teste,sem_alvo,v1
0.14,625,1906,1639,30,0.6026190476190476,0.2760600706713781,0.9541984732824428,0.42822884549503254,teste,sem_alvo,v1
0.15,624,1935,1610,31,0.6092857142857143,0.279319606087735,0.9526717557251908,0.43198338525441327,teste,sem_alvo,v1
0.16,624,1968,1577,31,0.6171428571428571,0.283507496592458,0.9526717557251908,0.4369747899159664,teste,sem_alvo,v1
0.17,623,1987,1558,32,0.6214285714285714,0.285648784961027,0.9511450381679389,0.4393511988716502,teste,sem_alvo,v1
0.18,623,2015,1530,32,0.628095238095238,0.2893636785880167,0.9511450381679389,0.44373219373219375,teste,sem_alvo,v1
0.19,623,2039,1506,32,0.6338095238095238,0.29262564584311884,0.9511450381679389,0.4475574712643678,teste,sem_alvo,v1
0.2,622,2061,1484,33,0.6388095238095238,0.29534662867996203,0.9496183206106871,0.4505613908004346,teste,sem_alvo,v1
0.21,622,2083,1462,33,0.6440476190476191,0.29846449136276393,0.9496183206106871,0.45418035779481564,teste,sem_alvo,v1
0.22,622,2105,1440,33,0.6492857142857142,0.30164888457807953,0.9496183206106871,0.45785793154214205,teste,sem_alvo,v1
0.23,622,2129,1416,33,0.655,0.30520117762512267,0.9496183206106871,0.46193835870776084,teste,sem_alvo,v1
0.24,622,2161,1384,33,0.6626190476190477,0.3100697906281156,0.9496183206106871,0.4674934235249906,teste,sem_alvo,v1
0.25,622,2189,1356,33,0.6692857142857143,0.31445904954499493,0.9496183206106871,0.4724648689707558,teste,sem_alvo,v1
0.26,622,2215,1330,33,0.6754761904761905,0.31864754098360654,0.9496183206106871,0.47717683160721136,teste,sem_alvo,v1
0.27,622,2234,1311,33,0.68,0.32177961717537507,0.9496183206106871,0.4806800618238022,teste,sem_alvo,v1
0.28,622,2250,1295,33,0.6838095238095238,0.32446531038080334,0.9496183206106871,0.48367029548989116,teste,sem_alvo,v1
0.29,622,2262,1283,33,0.6866666666666666,0.32650918635170606,0.9496183206106871,0.4859375,teste,sem_alvo,v1
0.3,622,2286,1259,33,0.6923809523809524,0.33067517278043596,0.9496183206106871,0.49053627760252366,teste,sem_alvo,v1
0.31,622,2294,1251,33,0.6942857142857143,0.33208756006406837,0.9496183206106871,0.4920886075949367,teste,sem_alvo,v1
0.32,622,2307,1238,33,0.6973809523809524,0.33440860215053764,0.9496183206106871,0.49463220675944336,teste,sem_alvo,v1
0.33,622,2319,1226,33,0.7002380952380952,0.3365800865800866,0.9496183206106871,0.49700359568517777,teste,sem_alvo,v1
0.34,621,2337,1208,34,0.7042857142857143,0.3395297977036632,0.9480916030534351,0.5,teste,sem_alvo,v1
0.35000000000000003,620,2345,1200,35,0.705952380952381,0.34065934065934067,0.9465648854961832,0.501010101010101,teste,sem_alvo,v1
0.36,619,2359,1186,36,0.709047619047619,0.3429362880886427,0.9450381679389313,0.5032520325203252,teste,sem_alvo,v1
0.37,618,2379,1166,37,0.7135714285714285,0.34641255605381166,0.9435114503816794,0.5067650676506765,teste,sem_alvo,v1
0.38,618,2396,1149,37,0.7176190476190476,0.34974533106960953,0.9435114503816794,0.5103220478943022,teste,sem_alvo,v1
0.39,618,2414,1131,37,0.7219047619047619,0.35334476843910806,0.9435114503816794,0.5141430948419301,teste,sem_alvo,v1
0.4,618,2442,1103,37,0.7285714285714285,0.3590935502614759,0.9435114503816794,0.5202020202020202,teste,sem_alvo,v1
0.41000000000000003,617,2463,1082,38,0.7333333333333333,0.3631547969393761,0.9419847328244275,0.524214103653356,teste,sem_alvo,v1
0.42,617,2474,1071,38,0.7359523809523809,0.365521327014218,0.9419847328244275,0.5266752027315408,teste,sem_alvo,v1
0.43,617,2488,1057,38,0.7392857142857143,0.3685782556750299,0.9419847328244275,0.5298411335337054,teste,sem_alvo,v1
0.44,617,2507,1038,38,0.7438095238095238,0.37280966767371604,0.9419847328244275,0.5341991341991342,teste,sem_alvo,v1
0.45,617,2532,1013,38,0.7497619047619047,0.37852760736196317,0.9419847328244275,0.5400437636761488,teste,sem_alvo,v1
0.46,617,2548,997,38,0.7535714285714286,0.3822800495662949,0.9419847328244275,0.5438519171441164,teste,sem_alvo,v1
0.47000000000000003,617,2563,982,38,0.7571428571428571,0.38586616635397125,0.9419847328244275,0.5474711623779946,teste,sem_alvo,v1
0.48,614,2578,967,41,0.76,0.3883617963314358,0.9374045801526718,0.5491949910554562,teste,sem_alvo,v1
0.49,614,2584,961,41,0.7614285714285715,0.3898412698412698,0.9374045801526718,0.5506726457399103,teste,sem_alvo,v1
0.5,614,2600,945,41,0.7652380952380953,0.39384220654265556,0.9374045801526718,0.5546522131887985,teste,sem_alvo,v1
0.51,614,2607,938,41,0.7669047619047619,0.3956185567010309,0.9374045801526718,0.5564114182147711,teste,sem_alvo,v1
0.52,612,2622,923,43,0.77,0.3986970684039088,0.934351145038168,0.5589041095890411,teste,sem_alvo,v1
0.53,610,2633,912,45,0.7721428571428571,0.4007884362680683,0.9312977099236641,0.5604042259990814,teste,sem_alvo,v1
0.54,607,2652,893,48,0.775952380952381,0.4046666666666667,0.9267175572519084,0.5633410672853828,teste,sem_alvo,v1
0.55,601,2681,864,54,0.7814285714285715,0.41023890784982936,0.917557251908397,0.5669811320754717,teste,sem_alvo,v1
0.56,596,2696,849,59,0.7838095238095238,0.4124567474048443,0.9099236641221374,0.5676190476190476,teste,sem_alvo,v1
0.5700000000000001,592,2716,829,63,0.7876190476190477,0.4166080225193526,0.9038167938931297,0.5703275529865125,teste,sem_alvo,v1
0.58,588,2737,808,67,0.7916666666666666,0.42120343839541546,0.8977099236641222,0.5733788395904437,teste,sem_alvo,v1
0.59,583,2753,792,72,0.7942857142857143,0.424,0.8900763358778626,0.574384236453202,teste,sem_alvo,v1
0.6,569,2774,771,86,0.795952380952381,0.4246268656716418,0.8687022900763359,0.5704260651629073,teste,sem_alvo,v1
0.61,562,2807,738,93,0.8021428571428572,0.4323076923076923,0.8580152671755725,0.5749360613810741,teste,sem_alvo,v1
0.62,553,2829,716,102,0.8052380952380952,0.43577620173364856,0.8442748091603054,0.5748440748440748,teste,sem_alvo,v1
0.63,541,2847,698,114,0.8066666666666666,0.43664245359160614,0.8259541984732824,0.5712777191129884,teste,sem_alvo,v1
0.64,531,2876,669,124,0.8111904761904762,0.4425,0.8106870229007633,0.5725067385444744,teste,sem_alvo,v1
0.65,525,2922,623,130,0.8207142857142857,0.4573170731707317,0.8015267175572519,0.5823627287853578,teste,sem_alvo,v1
0.66,520,2962,583,135,0.829047619047619,0.471441523118767,0.7938931297709924,0.5915813424345847,teste,sem_alvo,v1
0.67,502,2987,558,153,0.8307142857142857,0.47358490566037736,0.766412213740458,0.5854227405247814,teste,sem_alvo,v1
0.68,490,3017,528,165,0.835,0.481335952848723,0.7480916030534351,0.5857740585774058,teste,sem_alvo,v1
0.6900000000000001,483,3049,496,172,0.840952380952381,0.4933605720122574,0.7374045801526717,0.591187270501836,teste,sem_alvo,v1
0.7000000000000001,467,3066,479,188,0.8411904761904762,0.49365750528541225,0.7129770992366412,0.5833853841349157,teste,sem_alvo,v1
0.71,456,3080,465,199,0.8419047619047619,0.495114006514658,0.6961832061068702,0.5786802030456852,teste,sem_alvo,v1
0.72,446,3093,452,209,0.8426190476190476,0.49665924276169265,0.6809160305343511,0.5743721828718609,teste,sem_alvo,v1
0.73,432,3114,431,223,0.8442857142857143,0.5005793742757821,0.6595419847328244,0.5691699604743083,teste,sem_alvo,v1
0.74,422,3131,414,233,0.8459523809523809,0.5047846889952153,0.6442748091603053,0.5660630449362843,teste,sem_alvo,v1
0.75,412,3149,396,243,0.8478571428571429,0.5099009900990099,0.6290076335877862,0.5632262474367737,teste,sem_alvo,v1
0.76,405,3167,378,250,0.8504761904761905,0.5172413793103449,0.6183206106870229,0.5632823365785814,teste,sem_alvo,v1
0.77,397,3189,356,258,0.8538095238095238,0.5272244355909694,0.6061068702290077,0.5639204545454546,teste,sem_alvo,v1
0.78,388,3216,329,267,0.8580952380952381,0.5411436541143654,0.5923664122137404,0.565597667638484,teste,sem_alvo,v1
0.79,377,3240,305,278,0.8611904761904762,0.5527859237536656,0.5755725190839694,0.5639491398653702,teste,sem_alvo,v1
0.8,352,3283,262,303,0.8654761904761905,0.5732899022801303,0.5374045801526718,0.5547675334909378,teste,sem_alvo,v1
0.81,320,3334,211,335,0.87,0.6026365348399246,0.48854961832061067,0.5396290050590219,teste,sem_alvo,v1
0.8200000000000001,310,3368,177,345,0.8757142857142857,0.6365503080082136,0.4732824427480916,0.542907180385289,teste,sem_alvo,v1
0.8300000000000001,297,3387,158,358,0.8771428571428571,0.6527472527472528,0.4534351145038168,0.5351351351351351,teste,sem_alvo,v1
0.84,283,3410,135,372,0.8792857142857143,0.6770334928229665,0.43206106870229005,0.527493010251631,teste,sem_alvo,v1
0.85,265,3416,129,390,0.8764285714285714,0.6725888324873096,0.40458015267175573,0.5052430886558628,teste,sem_alvo,v1
0.86,231,3431,114,424,0.871904761904762,0.6695652173913044,0.3526717557251908,0.462,teste,sem_alvo,v1
0.87,218,3441,104,437,0.8711904761904762,0.6770186335403726,0.332824427480916,0.44626407369498466,teste,sem_alvo,v1
